facility_id,facility_name,county,is_houston_area,hospital_ownership,measure_id,measure_name,top_box_pct,completed_surveys
45069F,Brooke Army Medical Center (FT Sam Houston),BEXAR,False,Department of Defense,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",71.0,3271.0
45069F,Brooke Army Medical Center (FT Sam Houston),BEXAR,False,Department of Defense,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",92.0,3271.0
45069F,Brooke Army Medical Center (FT Sam Houston),BEXAR,False,Department of Defense,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",85.0,3271.0
45069F,Brooke Army Medical Center (FT Sam Houston),BEXAR,False,Department of Defense,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",62.0,3271.0
45069F,Brooke Army Medical Center (FT Sam Houston),BEXAR,False,Department of Defense,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",88.0,3271.0
450399,BROWNFIELD REGIONAL MEDICAL CENTER,TERRY,False,Government - Hospital District or Authority,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",81.0,40.0
450399,BROWNFIELD REGIONAL MEDICAL CENTER,TERRY,False,Government - Hospital District or Authority,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",82.0,40.0
450399,BROWNFIELD REGIONAL MEDICAL CENTER,TERRY,False,Government - Hospital District or Authority,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",73.0,40.0
450399,BROWNFIELD REGIONAL MEDICAL CENTER,TERRY,False,Government - Hospital District or Authority,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",47.0,40.0
450399,BROWNFIELD REGIONAL MEDICAL CENTER,TERRY,False,Government - Hospital District or Authority,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",83.0,40.0
450399,BROWNFIELD REGIONAL MEDICAL CENTER,TERRY,False,Government - Hospital District or Authority,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",73.0,40.0
450399,BROWNFIELD REGIONAL MEDICAL CENTER,TERRY,False,Government - Hospital District or Authority,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",64.0,40.0
450399,BROWNFIELD REGIONAL MEDICAL CENTER,TERRY,False,Government - Hospital District or Authority,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",62.0,40.0
450231,BSA HOSPITAL,POTTER,False,Proprietary,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",73.0,1676.0
450231,BSA HOSPITAL,POTTER,False,Proprietary,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",77.0,1676.0
450231,BSA HOSPITAL,POTTER,False,Proprietary,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",76.0,1676.0
450231,BSA HOSPITAL,POTTER,False,Proprietary,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",57.0,1676.0
450231,BSA HOSPITAL,POTTER,False,Proprietary,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",84.0,1676.0
450231,BSA HOSPITAL,POTTER,False,Proprietary,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",73.0,1676.0
450231,BSA HOSPITAL,POTTER,False,Proprietary,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",57.0,1676.0
450231,BSA HOSPITAL,POTTER,False,Proprietary,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",76.0,1676.0
450730,CARROLLTON REGIONAL MEDICAL CENTER,DENTON,False,Proprietary,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",69.0,249.0
450730,CARROLLTON REGIONAL MEDICAL CENTER,DENTON,False,Proprietary,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",72.0,249.0
450730,CARROLLTON REGIONAL MEDICAL CENTER,DENTON,False,Proprietary,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",69.0,249.0
450730,CARROLLTON REGIONAL MEDICAL CENTER,DENTON,False,Proprietary,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",53.0,249.0
450730,CARROLLTON REGIONAL MEDICAL CENTER,DENTON,False,Proprietary,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",76.0,249.0
450730,CARROLLTON REGIONAL MEDICAL CENTER,DENTON,False,Proprietary,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",61.0,249.0
450730,CARROLLTON REGIONAL MEDICAL CENTER,DENTON,False,Proprietary,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",59.0,249.0
450730,CARROLLTON REGIONAL MEDICAL CENTER,DENTON,False,Proprietary,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",54.0,249.0
450011,CHI ST JOSEPH HEALTH REGIONAL HOSPITAL,BRAZOS,False,Voluntary non-profit - Private,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",66.0,1193.0
450011,CHI ST JOSEPH HEALTH REGIONAL HOSPITAL,BRAZOS,False,Voluntary non-profit - Private,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",78.0,1193.0
450011,CHI ST JOSEPH HEALTH REGIONAL HOSPITAL,BRAZOS,False,Voluntary non-profit - Private,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",78.0,1193.0
450011,CHI ST JOSEPH HEALTH REGIONAL HOSPITAL,BRAZOS,False,Voluntary non-profit - Private,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",63.0,1193.0
450011,CHI ST JOSEPH HEALTH REGIONAL HOSPITAL,BRAZOS,False,Voluntary non-profit - Private,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",84.0,1193.0
450011,CHI ST JOSEPH HEALTH REGIONAL HOSPITAL,BRAZOS,False,Voluntary non-profit - Private,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",66.0,1193.0
450011,CHI ST JOSEPH HEALTH REGIONAL HOSPITAL,BRAZOS,False,Voluntary non-profit - Private,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",61.0,1193.0
450011,CHI ST JOSEPH HEALTH REGIONAL HOSPITAL,BRAZOS,False,Voluntary non-profit - Private,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",67.0,1193.0
450072,CHI ST LUKE'S HEALTH BRAZOSPORT,BRAZORIA,True,Voluntary non-profit - Private,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",73.0,477.0
450072,CHI ST LUKE'S HEALTH BRAZOSPORT,BRAZORIA,True,Voluntary non-profit - Private,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",80.0,477.0
450072,CHI ST LUKE'S HEALTH BRAZOSPORT,BRAZORIA,True,Voluntary non-profit - Private,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",82.0,477.0
450072,CHI ST LUKE'S HEALTH BRAZOSPORT,BRAZORIA,True,Voluntary non-profit - Private,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",64.0,477.0
450072,CHI ST LUKE'S HEALTH BRAZOSPORT,BRAZORIA,True,Voluntary non-profit - Private,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",85.0,477.0
450072,CHI ST LUKE'S HEALTH BRAZOSPORT,BRAZORIA,True,Voluntary non-profit - Private,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",68.0,477.0
450072,CHI ST LUKE'S HEALTH BRAZOSPORT,BRAZORIA,True,Voluntary non-profit - Private,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",57.0,477.0
450072,CHI ST LUKE'S HEALTH BRAZOSPORT,BRAZORIA,True,Voluntary non-profit - Private,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",66.0,477.0
450395,CHI ST LUKES HEALTH MEMORIAL LIVINGSTON,POLK,False,Voluntary non-profit - Private,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",71.0,146.0
450395,CHI ST LUKES HEALTH MEMORIAL LIVINGSTON,POLK,False,Voluntary non-profit - Private,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",84.0,146.0
450395,CHI ST LUKES HEALTH MEMORIAL LIVINGSTON,POLK,False,Voluntary non-profit - Private,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",82.0,146.0
450395,CHI ST LUKES HEALTH MEMORIAL LIVINGSTON,POLK,False,Voluntary non-profit - Private,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",70.0,146.0
450395,CHI ST LUKES HEALTH MEMORIAL LIVINGSTON,POLK,False,Voluntary non-profit - Private,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",83.0,146.0
450395,CHI ST LUKES HEALTH MEMORIAL LIVINGSTON,POLK,False,Voluntary non-profit - Private,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",75.0,146.0
450395,CHI ST LUKES HEALTH MEMORIAL LIVINGSTON,POLK,False,Voluntary non-profit - Private,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",67.0,146.0
450395,CHI ST LUKES HEALTH MEMORIAL LIVINGSTON,POLK,False,Voluntary non-profit - Private,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",65.0,146.0
450211,CHI ST LUKES HEALTH MEMORIAL LUFKIN,ANGELINA,False,Voluntary non-profit - Private,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",71.0,521.0
450211,CHI ST LUKES HEALTH MEMORIAL LUFKIN,ANGELINA,False,Voluntary non-profit - Private,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",79.0,521.0
450211,CHI ST LUKES HEALTH MEMORIAL LUFKIN,ANGELINA,False,Voluntary non-profit - Private,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",81.0,521.0
450211,CHI ST LUKES HEALTH MEMORIAL LUFKIN,ANGELINA,False,Voluntary non-profit - Private,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",64.0,521.0
450211,CHI ST LUKES HEALTH MEMORIAL LUFKIN,ANGELINA,False,Voluntary non-profit - Private,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",84.0,521.0
450211,CHI ST LUKES HEALTH MEMORIAL LUFKIN,ANGELINA,False,Voluntary non-profit - Private,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",71.0,521.0
450211,CHI ST LUKES HEALTH MEMORIAL LUFKIN,ANGELINA,False,Voluntary non-profit - Private,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",59.0,521.0
450211,CHI ST LUKES HEALTH MEMORIAL LUFKIN,ANGELINA,False,Voluntary non-profit - Private,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",71.0,521.0
670059,CHI ST LUKES LAKESIDE HOSPITAL,MONTGOMERY,True,Voluntary non-profit - Other,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",79.0,159.0
670059,CHI ST LUKES LAKESIDE HOSPITAL,MONTGOMERY,True,Voluntary non-profit - Other,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",82.0,159.0
670059,CHI ST LUKES LAKESIDE HOSPITAL,MONTGOMERY,True,Voluntary non-profit - Other,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",86.0,159.0
670059,CHI ST LUKES LAKESIDE HOSPITAL,MONTGOMERY,True,Voluntary non-profit - Other,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",64.0,159.0
670059,CHI ST LUKES LAKESIDE HOSPITAL,MONTGOMERY,True,Voluntary non-profit - Other,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",86.0,159.0
670059,CHI ST LUKES LAKESIDE HOSPITAL,MONTGOMERY,True,Voluntary non-profit - Other,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",83.0,159.0
670059,CHI ST LUKES LAKESIDE HOSPITAL,MONTGOMERY,True,Voluntary non-profit - Other,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",73.0,159.0
670059,CHI ST LUKES LAKESIDE HOSPITAL,MONTGOMERY,True,Voluntary non-profit - Other,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",81.0,159.0
450369,CHILDRESS REGIONAL MEDICAL CENTER,CHILDRESS,False,Government - Hospital District or Authority,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",90.0,78.0
450369,CHILDRESS REGIONAL MEDICAL CENTER,CHILDRESS,False,Government - Hospital District or Authority,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",97.0,78.0
